batch_id,manufacturer,PROPRIETARYNAME,price,region,complaints,price_deviation,manufacturer_reliability,is_rural
0009-3794-01,Pharmacia & Upjohn Company LLC,Corvert,41.37,Urban2,Quickly collection argue green listen war bring middle full its chance.,1.035531362585507,0.8904711071634697,0
0009-4073-04,Pharmacia & Upjohn Company LLC,Cleocin Phosphate,29.22,Urban1,Each budget however few other common seat simply yard provide bed.,0.09917758234458,0.5146368873382943,0
0009-4544-02,PHARMACIA & UPJOHN COMPANY LLC,Detrol,26.76,Urban1,Ten practice every president happen build bar majority protect meeting age.,-0.09040515834617541,0.5817040690286215,0
0009-4709-13,Pharmacia & Upjohn Company LLC,Depo-SubQ Provera,24.6,Urban1,Would look really behind or himself yourself reflect fear by foot research television.,-0.25686805261122914,0.7664656841729476,0
0009-4992-02,Pharmacia & Upjohn Company LLC,Zyvox,37.9,Rural2,Continue spend after new movie speech major million once research so buy.,0.7681118055948885,0.6445227788195425,1
0009-5091-01,Pharmacia & Upjohn Company LLC,Ellence,17.08,Rural2,Whole today Congress out conference never song but.,-0.8364055363488238,0.7081198866170462,1
0009-5091-25,Pharmacia & Upjohn Company LLC,Ellence,43.33,Urban2,Offer present because either send be by.,1.1865810259000928,0.8213619565887551,0
0009-5093-01,Pharmacia & Upjohn Company LLC,Ellence,42.38,Rural1,Hair name institution war a feel watch mind situation.,1.1133681788853704,0.7216346999944757,1
0009-5093-10,Pharmacia & Upjohn Company LLC,Ellence,8.9,Rural1,Knowledge officer reason mission worry goal Mrs decide between standard down could.,-1.4668066822229622,0.9757739265140188,1
0009-5095-06,Pharmacia & Upjohn Company LLC,Cleocin Phosphate,44.67,Rural1,Task Democrat care need option everyone rock instead near.,1.2898496732682283,0.5551271421565059,1
0009-5136-01,Pharmacia & Upjohn Company LLC,Zyvox,15.97,Rural2,High tough hundred bar effect international reason movie audience.,-0.9219489681239207,0.7185741928168661,1
0009-5136-04,Pharmacia & Upjohn Company LLC,Zyvox,25.91,Urban1,Yet recent cover head price star painting information child.,-0.15591138988566425,0.5410973844778286,0
0009-5137-04,Pharmacia & Upjohn Company LLC,Zyvox,32.46,Urban2,Her who easy establish mother range image forget become training sing.,0.34887192374216075,0.7345923101017524,0
0009-5138-02,Pharmacia & Upjohn Company LLC,Zyvox,22.05,Urban2,Than difficult act help why her bit.,-0.45338674722969535,0.6601685778367083,0
0009-5138-03,Pharmacia & Upjohn Company LLC,Zyvox,6.29,Rural2,Compare rock fill start majority more red.,-1.6679493461265689,0.7469981844096316,1
0009-5140-04,Pharmacia & Upjohn Company LLC,Zyvox,43.29,Rural2,Necessary parent to color water hope generation scientist whose.,1.1834983797099994,0.5367988093581121,1
0009-5181-01,Pharmacia & Upjohn Company LLC,Caverject Impulse,13.18,Urban1,Necessary think I or else rather require price central nothing environment truth.,-1.1369635398829485,0.5478838143120597,0
0009-5182-01,Pharmacia & Upjohn Company LLC,Caverject Impulse,14.55,Urban1,Religious eat participant religious consumer worry sometimes maybe every into.,-1.031382907872243,0.8745630409218218,0
0009-5400-01,Pharmacia & Upjohn Company LLC,Nicotrol,40.9,Rural2,Figure teach water image fine bed bag role.,0.9993102698519075,0.513167920031124,1
0009-5401-01,Pharmacia & Upjohn Company LLC,Nicotrol,20.32,Urban2,Close arm sea never manage them while.,-0.586711194951243,0.6288333526606216,0
0009-7166-01,Pharmacia & Upjohn Company LLC,SOMAVERT,44.61,Urban1,Quality usually carry marriage rate quality mother by add couple story.,1.2852257039830877,0.885024568464527,0
0009-7166-30,Pharmacia & Upjohn Company LLC,SOMAVERT,36.55,Urban1,Research reflect see each school week.,0.6640724966792297,0.9327709966513744,0
0009-7168-01,Pharmacia & Upjohn Company LLC,SOMAVERT,17.43,Urban2,Range amount large collection us shake tough company happen card government anything.,-0.8094323821855047,0.8700893787563502,0
0009-7168-30,Pharmacia & Upjohn Company LLC,SOMAVERT,5.46,Urban1,Here health both trial economic much short brother federal family defense scene.,-1.7319142545710107,0.5526468878820316,0
0009-7188-01,Pharmacia & Upjohn Company LLC,SOMAVERT,47.66,Urban2,Hour type upon where middle throw very throughout summer arm accept leave fear.,1.5202774759777236,0.6940772510784352,0
0009-7188-30,Pharmacia & Upjohn Company LLC,SOMAVERT,8.85,Rural1,Accept three control great big man be.,-1.4706599899605795,0.7083674169339855,1
0009-7199-01,Pharmacia & Upjohn Company LLC,SOMAVERT,37.4,Urban1,Together improve tree according show economic likely hear hair throughout movie especially.,0.7295787282187186,0.7870762880555562,0
0009-7199-30,Pharmacia & Upjohn Company LLC,SOMAVERT,26.99,Urban1,Prevent keep cause section accept third remember book expect card inside.,-0.07267994275313751,0.9539583951290415,0
0009-7200-01,Pharmacia & Upjohn Company LLC,SOMAVERT,39.12,Rural1,Too civil current look professor entire inside nearly son research.,0.8621325143927427,0.6257114747723891,1
0009-7200-30,Pharmacia & Upjohn Company LLC,SOMAVERT,36.08,Urban2,Seem sister hundred rise score stay capital whatever society call.,0.6278514039456302,0.6004797992162414,0
0009-7224-02,Pharmacia & Upjohn Company LLC,Atgam,34.07,Urban1,Matter should door question garden with scene its face magazine.,0.4729484328934276,0.8388358865346017,0
0009-7376-11,Pharmacia & Upjohn Company LLC,Depo-Provera,27.09,Rural1,Easy check memory economic short ten yes easy star cup relationship.,-0.06497332727790343,0.6841843945665625,1
0009-7529-03,Pharmacia & Upjohn Company LLC,Camptosar,40.68,Urban2,Red maybe Congress yeah option play director.,0.9823557158063928,0.603339329682209,0
0009-7529-04,Pharmacia & Upjohn Company LLC,Camptosar,9.19,Urban1,Husband event court certainly adult current ten.,-1.4444574973447837,0.9444026844421898,0
0009-7529-05,Pharmacia & Upjohn Company LLC,Camptosar,14.97,Rural2,Imagine fill plan discuss from look member popular fight especially.,-0.9990151228762604,0.7075741918639169,1
0009-7529-10,Pharmacia & Upjohn Company LLC,Camptosar,36.13,Rural1,Wall represent east time consider a produce focus experience.,0.6317047116832475,0.5028677275638367,1
0009-7663-04,Pharmacia & Upjohn Company LLC,Aromasin,18.78,Urban2,Training beyond continue way hair fight best add necessary.,-0.7053930732698461,0.9420056213700494,0
0009-7667-01,Pharmacia & Upjohn Company LLC,Cleocin,31.17,Rural2,Former scientist guess single more he practice.,0.24945658411164262,0.7507689558136199,1
0009-7667-05,Pharmacia & Upjohn Company LLC,Cleocin,26.3,Urban2,Once beautiful blood picture own American why this.,-0.12585558953225173,0.9571130666438592,0
0009-7686-04,Pharmacia & Upjohn Company LLC,Caverject,28.89,Rural2,Cover knowledge better walk people feeling listen set.,0.07374575127630804,0.5491288014327083,1
0009-7807-02,Pharmacia & Upjohn Company LLC,Zyvox,24.15,Rural2,Result analysis court nearly education theory table trade window thus large response.,-0.2915478222497822,0.7996551584379576,1
0013-0101-10,Pfizer Laboratories Div Pfizer Inc,Azulfidine,38.57,Rural1,Attack industry use mean against out recent can animal not some.,0.8197461292789562,0.7354438101299978,1
0013-0101-30,Pfizer Laboratories Div Pfizer Inc,Azulfidine,19.89,Rural1,Scientist however range that will close seek his.,-0.6198496414947491,0.8494873346568741,1
0013-0102-50,Pfizer Laboratories Div Pfizer Inc,Azulfidine,36.63,Rural2,Husband even contain civil design recent these so lay remain.,0.6702377890594173,0.7017385036812298,1
0013-0102-60,Pfizer Laboratories Div Pfizer Inc,Azulfidine,17.19,Rural1,Else system fast environmental budget difference move factor policy walk everyone card.,-0.8279282593260662,0.9188725743027162,1
0013-1042-01,Pfizer Laboratories Div Pfizer Inc,Estring,16.31,Urban2,Politics eat statement movement ability girl.,-0.8957464755081253,0.9530259913970884,0
0013-1114-15,Pfizer Laboratories Div Pfizer Inc,Cyklokapron,10.43,Urban1,Win foot watch this enough card together far world personal action green room.,-1.3488954654518825,0.8678304962640364,0
0013-1114-21,Pfizer Laboratories Div Pfizer Inc,Cyklokapron,13.67,Urban2,Computer will Mr without sing sister blood second high.,-1.099201124054302,0.6312087493423071,0
0013-2576-05,Pfizer Laboratories Div Pfizer Inc,Idamycin PFS,10.38,Rural2,Thank plant nearly stage determine environmental ok space send.,-1.3527487731894996,0.8572414290070384,1
0013-2576-91,Pfizer Laboratories Div Pfizer Inc,Idamycin PFS,29.11,Urban2,Land role its chance look many least.,0.09070030532182269,0.7570618389240928,0
0013-2586-10,Pfizer Laboratories Div Pfizer Inc,Idamycin PFS,39.3,Rural2,Country make role positive again clear concern hour.,0.8760044222481639,0.6134882210729855,1
0013-2586-91,Pfizer Laboratories Div Pfizer Inc,Idamycin PFS,13.33,Urban2,Could century interview lawyer population I right case seek activity between himself body.,-1.1254036166700974,0.531347243367069,0
0013-2596-20,Pfizer Laboratories Div Pfizer Inc,Idamycin PFS,14.74,Urban2,Shake popular analysis eat base central.,-1.0167403384692986,0.6004644576050284,0
0013-2596-91,Pfizer Laboratories Div Pfizer Inc,Idamycin PFS,26.79,Rural1,Outside society act social my stand system be cause service throughout spring film look.,-0.08809317370360539,0.8487481107135197,1
0013-2626-81,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,37.61,Rural2,Argue reality physical but stay bill father memory student.,0.74576262071671,0.8905499166877262,1
0013-2646-81,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,48.95,Rural2,Ability difference dinner history government expert TV.,1.6196928156082422,0.9235444520283475,1
0013-2649-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,28.61,Urban1,Rather resource top man yard different what example baby free.,0.052167227945652844,0.5485846168982845,0
0013-2650-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,17.73,Urban2,Type turn time page concern most outside quickly change project.,-0.7863125357598029,0.8734651551604609,0
0013-2651-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,9.52,Urban2,Person expert then even material hard enter trade sometimes.,-1.4190256662765117,0.782002640405465,0
0013-2652-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,13.74,Urban1,Technology within sing chair challenge land.,-1.0938064932216383,0.5833815325800399,0
0013-2653-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,15.24,Rural2,Spring both into risk certain follow camera should good management loss win.,-0.9782072610931286,0.9623296714243006,1
0013-2654-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,13.07,Urban2,Soldier four soon president early industry market move mouth start his ok instead.,-1.1454408169057058,0.6446101835757427,0
0013-2655-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,5.64,Urban1,Since specific despite beautiful gun data sure gun listen card body treat guess.,-1.7180423467155896,0.7668210743042868,0
0013-2656-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,29.04,Urban1,Far century table will tree drug still.,0.08530567448915889,0.7858800301688547,0
0013-2657-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,17.34,Urban1,Section bring receive central run receive.,-0.8163683361132154,0.8111791322287617,0
0013-2658-02,Pfizer Laboratories Div Pfizer Inc,GENOTROPIN,48.84,Urban2,He reduce production available study that air half bad baby notice.,1.611215538585485,0.683368928907423,0
0013-5301-17,Pfizer Laboratories Div Pfizer Inc,Mycobutin,29.9,Rural2,Change consumer sea security recognize federal in front sit receive expert.,0.15158256757617097,0.9382279019437614,1
0013-8303-04,PFIZER LABORATORIES DIV PFIZER INC,Xalatan,36.38,Rural2,Art politics page community civil how interest.,0.6509712503713324,0.8477987046363584,1
0019-0862-50,Liebel-Flarsheim Company LLC,Cysto-Conray II,10.68,Urban1,Never stop try maybe remember interest church win miss within by.,-1.3296289267637977,0.6908680672210592,0
0019-0953-05,Liebel-Flarsheim Company LLC,Conray,44.08,Urban1,Hundred argue hot state wish painting baby realize.,1.2443806419643477,0.7729176835898003,0
0019-0953-10,Liebel-Flarsheim Company LLC,Conray,27.09,Rural2,Finish politics still close sound position crime board back owner suggest agreement.,-0.06497332727790343,0.8270933805724076,1
0019-0953-23,Liebel-Flarsheim Company LLC,Conray,44.27,Urban1,Clear blood deep action travel could cut upon drive.,1.2590232113672926,0.7491233296896445,0
0019-0953-50,Liebel-Flarsheim Company LLC,Conray,30.83,Urban1,With north nor so animal fire want.,0.22325409149584685,0.7459565959904175,0
0019-1188-27,Liebel-Flarsheim Company LLC,SODIUM CHLORIDE,26.12,Rural2,Wonder seem when matter fire hospital.,-0.13972749738767284,0.7201884224764044,1
0019-1188-81,Liebel-Flarsheim Company LLC,SODIUM CHLORIDE,24.82,Urban2,Wind reflect best imagine scientist big space change onto him.,-0.23991349856571448,0.6496509384188953,0
0019-1323-00,Liebel-Flarsheim Company LLC,Optiray,13.3,Urban1,Than also claim radio bad personal well discuss democratic race cell responsibility year.,-1.1277156013126677,0.5168252571186195,0
0019-1323-00,Liebel-Flarsheim Company LLC,Optiray,7.31,Urban2,Might rock prepare us game size fund growth task issue three similar.,-1.5893418682791824,0.8543444976705097,0
0019-1323-00,Liebel-Flarsheim Company LLC,Optiray,47.35,Urban1,Dream young parent when note yes best address short finally.,1.4963869680044986,0.7730317054882754,0
0019-1323-02,Liebel-Flarsheim Company LLC,Optiray,26.5,Urban1,Material lawyer college fast attention office government.,-0.11044235858178383,0.946174656007743,0
0019-1323-02,Liebel-Flarsheim Company LLC,Optiray,42.0,Urban1,Condition sign election list eight theory.,1.0840830400794812,0.5557860392995446,0
0019-1323-02,Liebel-Flarsheim Company LLC,Optiray,23.03,Rural1,Vote will major guy expert important people.,-0.37786191557240245,0.7473127382196825,1
0019-1323-04,Liebel-Flarsheim Company LLC,Optiray,8.33,Urban2,Kid mention person finish base including late.,-1.5107343904317958,0.893567405128975,0
0019-1323-04,Liebel-Flarsheim Company LLC,Optiray,33.33,Urban2,Per popular scientist each start account.,0.4159194783766961,0.9181794008927475,0
0019-1323-04,Liebel-Flarsheim Company LLC,Optiray,7.41,Urban1,Fact citizen human authority hold left behavior.,-1.5816352528039483,0.970978353654802,0
0019-1323-06,Liebel-Flarsheim Company LLC,Optiray,11.71,Rural2,Life movement stand board Congress board where however item husband ask.,-1.2502507873688877,0.6949092233366427,1
0019-1323-06,Liebel-Flarsheim Company LLC,Optiray,30.33,Urban1,You main reduce live everything although choose like policy floor.,0.184721014119677,0.7403861795401158,0
0019-1323-06,Liebel-Flarsheim Company LLC,Optiray,18.67,Rural1,Write similar artist speak smile without.,-0.7138703502926034,0.8596610975412573,1
0019-1323-11,Liebel-Flarsheim Company LLC,Optiray,49.73,Urban1,Approach test well raise establish player base attorney.,1.6798044163150667,0.5542394977815128,0
0019-1323-11,Liebel-Flarsheim Company LLC,Optiray,10.33,Rural1,Bank them later information degree throw contain approach time investment white.,-1.3566020809271164,0.5600184669811686,1
0019-1323-11,Liebel-Flarsheim Company LLC,Optiray,39.4,Urban1,Clearly glass industry little read claim recent great realize.,0.883711037723398,0.532153404054656,0
0019-1323-16,Liebel-Flarsheim Company LLC,Optiray,32.28,Urban2,Statement night throw cup reveal official certain professional statement same.,0.3350000158867396,0.7934771552076233,0
0019-1323-16,Liebel-Flarsheim Company LLC,Optiray,40.58,Urban1,Add to value material first society purpose enjoy reveal write.,0.9746491003311587,0.7695180611104536,0
0019-1323-16,Liebel-Flarsheim Company LLC,Optiray,15.16,Urban2,Plant police official already second could recent.,-0.9843725534733159,0.8429687442757807,0
0019-1323-21,Liebel-Flarsheim Company LLC,Optiray,28.52,Rural2,Over democratic decide course quickly western have hair.,0.04523127401794229,0.9403763616688849,1
0019-1323-21,Liebel-Flarsheim Company LLC,Optiray,25.27,Rural2,To maybe test record power lay improve goal my.,-0.20523372892716168,0.965795108918186,1
0019-1323-21,Liebel-Flarsheim Company LLC,Optiray,24.92,Urban1,Wind from unit learn health need class job expect process quite plant.,-0.2322068830904804,0.5402283374359274,0
0019-1323-27,Liebel-Flarsheim Company LLC,Optiray,43.71,Urban1,Visit town between because student bed administration usually billion seek perhaps name plant.,1.215866164705982,0.5257667307215425,0
0019-1323-27,Liebel-Flarsheim Company LLC,Optiray,49.55,Rural2,Ok allow face inside development lawyer high crime light buy whose trial.,1.6659325084596457,0.8350063823962,1
0019-1323-27,Liebel-Flarsheim Company LLC,Optiray,18.74,Rural1,Traditional population six how vote site medical environment probably film total.,-0.7084757194599399,0.7437824167018774,1
0019-1323-52,Liebel-Flarsheim Company LLC,Optiray,32.95,Rural2,Pull above training allow ago so subject million scientist fish color.,0.38663433957080734,0.949154260100564,1
0019-1323-52,Liebel-Flarsheim Company LLC,Optiray,32.43,Rural2,Year drop wind cover popular stock soon official can player within community tough.,0.34655993909959043,0.6398774169337642,1
0019-1323-52,Liebel-Flarsheim Company LLC,Optiray,38.3,Rural1,Citizen discuss report call brother officer hot several true study city follow.,0.7989382674958242,0.7860929534034777,1
0019-1323-55,Liebel-Flarsheim Company LLC,Optiray,47.64,Rural2,Behavior join pick order agreement remain turn.,1.518736152882677,0.5219328433801849,1
0019-1323-55,Liebel-Flarsheim Company LLC,Optiray,14.35,Rural2,Occur agent safe work play sing cost.,-1.046796138822711,0.9507263885300553,1
0019-1323-55,Liebel-Flarsheim Company LLC,Optiray,14.5,Rural1,Father movement early sister skill side process ever.,-1.03523621560986,0.5679959640026695,1
0019-1323-70,Liebel-Flarsheim Company LLC,Optiray,34.72,Rural1,Physical point often billion learn other blood.,0.5230414334824482,0.568045277098387,1
0019-1323-70,Liebel-Flarsheim Company LLC,Optiray,12.07,Urban2,Energy Congress back suddenly tree debate beyond somebody including.,-1.2225069716580454,0.6818987353898476,0
0019-1323-70,Liebel-Flarsheim Company LLC,Optiray,12.82,Urban1,Where baby reach heart finish traditional speak conference act condition note parent.,-1.1647073555937906,0.8599460496859515,0
0019-1323-73,Liebel-Flarsheim Company LLC,Optiray,8.38,Urban2,Bring garden get yet outside above.,-1.506881082694179,0.9176222835754091,0
0019-1323-73,Liebel-Flarsheim Company LLC,Optiray,5.12,Rural1,Score unit cover ahead age memory charge term boy describe foreign detail.,-1.7581167471868062,0.6496060289462735,1
0019-1323-73,Liebel-Flarsheim Company LLC,Optiray,25.27,Rural2,Environment loss well give necessary family seat.,-0.20523372892716168,0.8824999833658953,1
0019-1323-75,Liebel-Flarsheim Company LLC,Optiray,31.72,Rural1,Job watch two economic cup suffer response which bill soldier onto close.,0.29184296922542924,0.6416568198716082,1
0019-1323-75,Liebel-Flarsheim Company LLC,Optiray,18.11,Rural2,West maintain third interest section staff performance parent.,-0.7570273969539139,0.7754132401881599,1
0019-1323-75,Liebel-Flarsheim Company LLC,Optiray,15.42,Urban2,Current good today standard last threat when education important page theory.,-0.9643353532377075,0.5567185660600994,0
0019-1323-77,Liebel-Flarsheim Company LLC,Optiray,36.81,Urban2,Good air conference follow so group authority prevent head single business five.,0.6841096969148385,0.6915367021738489,0
0019-1323-77,Liebel-Flarsheim Company LLC,Optiray,36.63,Urban2,Response degree nothing focus discussion at.,0.6702377890594173,0.6303948452298981,0
0019-1323-77,Liebel-Flarsheim Company LLC,Optiray,25.43,Rural2,Own money bill everyone part third teacher avoid throughout.,-0.19290314416678733,0.7081580222213224,1
0019-1323-78,Liebel-Flarsheim Company LLC,Optiray,35.93,Urban1,Radio itself spend cup anyone management another ever budget laugh over.,0.6162914807327794,0.9675294503566969,0
0019-1323-78,Liebel-Flarsheim Company LLC,Optiray,46.58,Urban1,Him office expect popular task write treatment expect success idea time truth although.,1.437046028845197,0.6510981814960286,0
0019-1323-78,Liebel-Flarsheim Company LLC,Optiray,40.45,Urban1,Attorney believe sort rich ever send.,0.964630500213355,0.9573338137902851,0
0019-1323-81,Liebel-Flarsheim Company LLC,Optiray,33.13,Rural1,Bag simple management another fear worker management political treat successful visit.,0.4005062474262284,0.8122630994308038,1
0019-1323-81,Liebel-Flarsheim Company LLC,Optiray,34.75,Rural1,Ahead answer action black follow reach job.,0.5253534181250186,0.7509384597347382,1
0019-1323-81,Liebel-Flarsheim Company LLC,Optiray,47.02,Rural2,Because right speech staff Mr above read appear.,1.4709551369362266,0.7639799994482332,1
0019-1323-83,Liebel-Flarsheim Company LLC,Optiray,24.13,Rural1,Book water avoid forget partner speech.,-0.29308914534482894,0.55462554548939,1
0019-1323-83,Liebel-Flarsheim Company LLC,Optiray,29.51,Rural2,Recognize understand on build floor challenge once sure time.,0.12152676722275872,0.6929503832493781,1
0019-1323-83,Liebel-Flarsheim Company LLC,Optiray,34.14,Urban2,Property miss drive long majority exactly significant lot begin she represent.,0.47834306372609137,0.9511682411466682,0
0019-1323-85,Liebel-Flarsheim Company LLC,Optiray,45.88,Rural2,Next their process same day back will art actually democratic.,1.3830997205185593,0.6005584117900431,1
0019-1323-85,Liebel-Flarsheim Company LLC,Optiray,42.2,Rural1,Could bit decade opportunity month teach set find law child.,1.0994962710299494,0.5790834915832358,1
0019-1323-85,Liebel-Flarsheim Company LLC,Optiray,8.21,Urban2,Black candidate true history laugh per data hundred attention institution rather week.,-1.5199823290020766,0.90057912146544,0
0019-1323-87,Liebel-Flarsheim Company LLC,Optiray,12.47,Urban2,Possible challenge then seat drive thus cost agreement product laugh enter until base.,-1.1916805097571095,0.6651925852043157,0
0019-1323-87,Liebel-Flarsheim Company LLC,Optiray,18.84,Rural2,Deep however issue free kid have any him up create country.,-0.7007691039847058,0.5346687019996987,1
0019-1323-87,Liebel-Flarsheim Company LLC,Optiray,38.7,Urban1,Order morning management item race position where detail.,0.8297647293967605,0.9514238059279949,0
0019-1323-90,Liebel-Flarsheim Company LLC,Optiray,30.61,Rural1,Time offer draw mother every third.,0.20629953745033222,0.7587337442980735,1
0019-1323-90,Liebel-Flarsheim Company LLC,Optiray,17.99,Rural1,Hot big safe they environmental day size girl explain others safe.,-0.7662753355241947,0.8634796773731289,1
0019-1323-90,Liebel-Flarsheim Company LLC,Optiray,10.6,Urban1,Continue traditional performance school system reach color.,-1.3357942191439849,0.8859254901409688,0
0019-1323-91,Liebel-Flarsheim Company LLC,Optiray,35.99,Rural1,Coach forward lay while program into.,0.6209154500179199,0.9047029161387865,1
0019-1323-91,Liebel-Flarsheim Company LLC,Optiray,36.49,Urban1,Concern enough baby quickly table order.,0.6594485273940898,0.7131609722167065,0
0019-1323-91,Liebel-Flarsheim Company LLC,Optiray,47.42,Urban1,On major easy body standard note wrong structure moment cold chair behind.,1.5017815988371623,0.5636731613872736,0
0019-1323-95,Liebel-Flarsheim Company LLC,Optiray,27.52,Urban2,Sound friend make go nation professional effect learn still.,-0.03183488073439739,0.5783639545893189,0
0019-1323-95,Liebel-Flarsheim Company LLC,Optiray,27.22,Urban2,Report through simple tax total other both rate rock.,-0.05495472716009935,0.928657920717461,0
0019-1323-95,Liebel-Flarsheim Company LLC,Optiray,8.62,Rural2,Challenge improve detail yes ground all.,-1.4883852055536173,0.7464610359965551,1
0019-1323-65,Liebel-Flarsheim Company LLC,Optiray,6.79,Urban2,Scientist wind grow season create western police whole theory quickly tonight last when.,-1.629416268750399,0.8211465668861934,0
0019-1323-65,Liebel-Flarsheim Company LLC,Optiray,24.44,Urban1,Company travel give former operation war everybody course often reduce street but.,-0.2691986373716035,0.5809647719608959,0
0019-1323-65,Liebel-Flarsheim Company LLC,Optiray,19.5,Rural2,Note society get body across until chair race model face newspaper.,-0.6499054418481616,0.6765942214427034,1
0019-1323-61,Liebel-Flarsheim Company LLC,Optiray,16.27,Rural1,Field explain son administration American executive or apply.,-0.8988291216982188,0.7431523279021852,1
0019-1323-61,Liebel-Flarsheim Company LLC,Optiray,9.11,Urban1,Above good street anyone case these size maybe when.,-1.450622789724971,0.5060739584885613,0
0019-1323-61,Liebel-Flarsheim Company LLC,Optiray,48.29,Rural2,Choice beat establish you culture one ball despite list great speech PM institution.,1.5688291534716978,0.6578489179264898,1
0019-1332-00,Liebel-Flarsheim Company LLC,Optiray,42.62,Urban2,Throw turn others community job then source.,1.1318640560259317,0.7244286733375056,0
0019-1332-00,Liebel-Flarsheim Company LLC,Optiray,30.88,Urban1,Raise current career never feeling beat note.,0.2271073992334639,0.5394041999104064,0
0019-1332-00,Liebel-Flarsheim Company LLC,Optiray,47.79,Rural2,Leave contain site street benefit money reason mean rate group government level which leave.,1.530296076095528,0.9877112682053618,1
0019-1332-06,Liebel-Flarsheim Company LLC,Optiray,49.98,Rural1,Ago short because cell trade skill oil health per tonight there apply suddenly.,1.6990709550031518,0.9900647239649232,1
0019-1332-06,Liebel-Flarsheim Company LLC,Optiray,35.25,Urban1,Idea accept space themselves least approach area.,0.5638864955011884,0.5979491178792578,0
0019-1332-06,Liebel-Flarsheim Company LLC,Optiray,17.13,Urban1,Four best fact loss former article science.,-0.8325522286112067,0.780387722690047,0
0019-1332-11,Liebel-Flarsheim Company LLC,Optiray,6.81,Rural2,School apply day century science manager difference put system feeling financial writer.,-1.6278749456553523,0.5331476118405472,1
0019-1332-11,Liebel-Flarsheim Company LLC,Optiray,39.03,Rural2,South perhaps customer attack check they.,0.8551965604650325,0.9166177448929769,1
0019-1332-11,Liebel-Flarsheim Company LLC,Optiray,26.17,Urban2,Best daughter listen strategy kitchen argue business identify work star success national.,-0.1358741896500558,0.5424326130596229,0
0019-1332-16,Liebel-Flarsheim Company LLC,Optiray,34.32,Urban2,Race teacher pay it player continue stand price color score national live face.,0.4922149715815125,0.8680859185917142,0
0019-1332-16,Liebel-Flarsheim Company LLC,Optiray,46.22,Urban1,Where manage property hospital recently blue indicate.,1.4093022131343547,0.7499033337891117,0
0019-1332-16,Liebel-Flarsheim Company LLC,Optiray,13.17,Rural1,Challenge exist build hope oil alone practice price know traditional great.,-1.1377342014304719,0.9950402257865374,1
0019-1332-21,Liebel-Flarsheim Company LLC,Optiray,31.34,Urban2,Life rich everybody word group task me.,0.26255783041954023,0.8689390293960941,0
0019-1332-21,Liebel-Flarsheim Company LLC,Optiray,33.57,Rural1,Total modern message company charge pretty none least teach cause.,0.43441535551725774,0.9672129806169851,1
0019-1332-21,Liebel-Flarsheim Company LLC,Optiray,27.13,Rural2,Type attention stuff low while paper Congress remain medical.,-0.061890681087809915,0.8858452469339209,1
0019-1332-75,Liebel-Flarsheim Company LLC,Optiray,9.11,Rural2,Else recently open oil once stop attack ahead run discuss professor material.,-1.450622789724971,0.5174032799230455,1
0019-1332-75,Liebel-Flarsheim Company LLC,Optiray,20.66,Urban2,Food discuss sign true somebody black thing rock himself wind two artist.,-0.5605087023354476,0.671370968388536,0
0019-1332-75,Liebel-Flarsheim Company LLC,Optiray,20.0,Urban1,Boy suggest authority shake paper subject type fly recognize.,-0.6113723644719917,0.9417354782060592,0
0019-1332-78,Liebel-Flarsheim Company LLC,Optiray,35.16,Rural2,Card PM news cultural make quickly different score its more.,0.5569505415734776,0.520015252238026,1
0019-1332-78,Liebel-Flarsheim Company LLC,Optiray,43.6,Rural1,Beat agency where benefit almost cell accept similar.,1.2073888876832248,0.8032951170559812,1
0019-1332-78,Liebel-Flarsheim Company LLC,Optiray,19.84,Urban1,National author continue role treat politics many strategy now list goal peace next.,-0.6237029492323661,0.9395345609410439,0
0019-1332-83,Liebel-Flarsheim Company LLC,Optiray,36.22,Urban2,Soon keep personal them notice camera military.,0.6386406656109578,0.6185001501007401,0
0019-1332-83,Liebel-Flarsheim Company LLC,Optiray,17.97,Rural2,Brother discover own former difference wait two.,-0.7678166586192414,0.7772333467000312,1
0019-1332-83,Liebel-Flarsheim Company LLC,Optiray,47.53,Urban2,Hospital group their citizen explain move drop military particularly.,1.5102588758599198,0.7629075364241129,0
0019-1332-90,Liebel-Flarsheim Company LLC,Optiray,41.61,Urban1,Human arm recently book likely true enjoy air full.,1.0540272397260688,0.7058074906024858,0
0019-1332-90,Liebel-Flarsheim Company LLC,Optiray,29.75,Urban1,Customer thousand arrive daughter stage form serious treatment artist.,0.14002264436332013,0.6759130076299392,0
0019-1332-90,Liebel-Flarsheim Company LLC,Optiray,25.47,Urban1,Authority way toward reflect she along wonder wear our partner ball necessary.,-0.18982049797669379,0.6166733312126158,0
